"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"STAG3L3",-2.62684715821766,-5.48531521721109,-3.04262800066311,0.0105316672676168,0.359298757209286,-2.57038280369675
"NTF4",-1.62618437946304,-4.06524364520006,-3.0211069217107,0.0109558153244747,0.363088788405747,-2.57255795807821
"LOC729992",-2.61921170439492,-4.35298103916419,-3.03690253844729,0.0106428721079121,0.359605723204128,-2.58155994332865
"ART4",-1.66230760652972,-5.96797807971267,-3.05461920288446,0.0103025288826664,0.355712778453199,-2.5816837733929
"PLD1",2.1317393282706,-3.06648581313231,3.02418640983264,0.0108940884167941,0.361755881718469,-2.5843506893655
"SOX10",-1.86040802263292,-3.59622958758482,-3.01847824816893,0.0110087832638465,0.363637951525555,-2.58442693042642
"KRTAP4-11",-2.22766581946981,-6.13653667786965,-3.02950372982479,0.0107883252010577,0.361163118342622,-2.58498864091202
"LIMK2",0.966187291804679,0.775944895570505,3.24947550061721,0.0072095263867629,0.298259777408505,-2.5910347872227
"C1orf58",1.58235177009412,-2.570832821241,3.02876927444481,0.0108028722235371,0.361163118342622,-2.59146823844097
"PRDM16",-1.66230760652972,-6.27756849236432,-3.04692351544398,0.0104490024889144,0.357390097407329,-2.594428603695
"STAR",-1.14655768620441,0.473395654319306,-3.24395159324449,0.00728273398208938,0.2999648715282,-2.59582086764477
"NPPB",-3.76216138196975,-2.03120301448067,-3.14183567246011,0.0087799763508332,0.330247584585533,-2.59687172538707
"LOC285679",-1.34444718980702,-6.30993028084233,-3.05890223298012,0.0102219040608325,0.354961051844374,-2.59837350080921
"KCTD12",0.692892598924432,1.48897678109241,3.29071732613728,0.00668599018481204,0.293318260322019,-2.59894515876678
"TPX2",1.63256143695429,-0.676700780645824,3.122552570298,0.00909582760776699,0.333393997009249,-2.60142309238082
"NUDT15",1.4597628137574,-1.17027450773793,3.11689057662298,0.00919072548154699,0.333608416348237,-2.60338797830385
"MAP7",-2.21529665596284,-3.31715441023176,-3.02514731323285,0.0108748990438847,0.361755881718469,-2.60345666631038
"NTN5",1.60508193581108,-4.39019175993422,3.00238637634921,0.0113386782024871,0.369664500929198,-2.60625772132555
"CXCL14",-2.42775516931077,-6.07364224642741,-3.02074001996283,0.0109631930446791,0.363088788405747,-2.60638823746585
"LOC100132050",-1.58912098878126,-6.68345590809023,-3.04128595484984,0.0105576285390887,0.359298757209286,-2.60667005226727
"CTBS",2.58349657712885,-4.38331030197033,3.01995086000293,0.0109790784881611,0.363135193636791,-2.60741004552365
"LOC649201",-1.90409412887607,-6.15513507451651,-3.0270522604892,0.0108369571520658,0.361294352073727,-2.6092926521876
"FGF2",-1.66522018713455,3.58210424715346,-3.44072802297106,0.00508617061925912,0.253006713483027,-2.61016786527753
"SEC61A2",0.795935675391159,1.19637252198913,3.26083998144776,0.00706124877716883,0.295966310782417,-2.61305916732715
"TMEM169",-1.80664745863913,-6.44716787367531,-3.02870180255008,0.0108042095950288,0.361163118342622,-2.61512713901893
"IGLON5",2.16162382470614,-5.43502118392208,3.00965694592067,0.0111884167094936,0.367123138160651,-2.62262203094734
"CDKN2C",0.994851819579781,-0.857017166442131,3.12425087109283,0.00906755609118898,0.332991542713482,-2.62275812403728
"VGLL4",0.600936438040417,1.707341342731,3.27837605094397,0.00683848321325098,0.293336662482856,-2.63142331535805
"RGPD8",-2.08468346016272,-4.84651279763871,-2.98657936706958,0.0116723756634918,0.374217557876473,-2.64755469500445
"MANEA",-2.25329031630348,-4.74534489708513,-2.98845998084467,0.0116321646463942,0.374217557876473,-2.64793180884687
"KIAA0895",2.67984920424577,1.41460394233597,3.22314803860357,0.00756525774419932,0.307404500656112,-2.64849122042616
"FBXO33",1.63357987939259,-2.35973627841349,3.00142243184557,0.0113587513646444,0.369837994107793,-2.65336932763241
"NMI",2.31897834294396,-4.20316064094727,2.98775303754448,0.0116472641125113,0.374217557876473,-2.65551255612767
"UBXN11",-0.922511220290507,-0.87051733970197,-3.14323521223654,0.0087574872088717,0.330247584585533,-2.66106908917645
"LOC100288344",-1.67305850635094,-1.16381910761431,-3.12022154845312,0.00913477661907482,0.333608416348237,-2.66217117068469
"FIBCD1",-2.16934214623084,-3.23915205068083,-2.98559539231078,0.0116934703013634,0.37441506248465,-2.66585561573373
"NR1H3",2.15370181656409,-4.52712572727248,2.97137080789162,0.0120027175854852,0.37994966235568,-2.67316371536106
"UBE2V1",-1.3800700846017,-4.26352387513874,-2.95759621671447,0.0123099780551493,0.384776752522757,-2.67339947725181
"BMP7",-1.34828362074261,-6.62692278098656,-3.01340005123955,0.0111118374913281,0.366077368916015,-2.67451813278026
"LOC401098",1.41632423928066,-1.55609807274823,3.02906946427217,0.0107969241244535,0.361163118342622,-2.68191777053079
"ANKRD42",-1.51091979053743,-3.04194111697066,-2.96665525297856,0.0121070309757521,0.381848674428296,-2.68438760758379
"ALG2",-1.31991202464675,-2.01433105403376,-3.03463286857554,0.0106872810631747,0.360620220100744,-2.68531254139148
"KIF20B",2.07221609270931,-4.19413919038246,2.96275443956044,0.0121940063617295,0.383102673552531,-2.68660210624351
"HIST2H4B",2.80236072873611,-3.2981440501541,2.96318844426674,0.0121842986616004,0.383102673552531,-2.70377491433966
"RBMS2",0.690600002754167,-0.0645344726658458,3.14372856984336,0.00874957331850545,0.330247584585533,-2.70475732907918
"RPL21P44",-1.34444718980702,-6.62692278098656,-2.99527329428274,0.0114876414707034,0.370664941199491,-2.70483864532431
"RPAIN",1.15677924433614,0.00807714222311464,3.14949672717309,0.00865758019333112,0.330247584585533,-2.70915216294211
"LOC100287786",2.57639965623216,-1.64027043744796,2.96110949933267,0.0122308702080556,0.383300183732704,-2.71642736852487
"GMFG",-1.39318202535789,-6.62692278098656,-2.98697888095665,0.0116638216877137,0.374217557876473,-2.7187095580255
"LRRC15",2.49139171778503,-3.13126557379277,2.94559133976764,0.0125841695188458,0.386586984857302,-2.71954759702694
"BRCA1",2.95420968181289,-3.45517078265436,2.95523434608771,0.0123634471615659,0.384776752522757,-2.72121893074668
"SNORD83B",2.24653008516543,-6.3247344558275,2.94920025839551,0.0125011062076247,0.3864552820362,-2.72190782525736
"FBXO22OS",0.737094568626627,1.55911335113066,3.22464391607394,0.00754457792589316,0.307061872045564,-2.7233237679412
"FLJ14100",2.39815518184502,-4.18271106845808,2.94704439767557,0.0125506596376374,0.386586984857302,-2.72367568624711
"KAZALD1",2.39214936331998,-4.41628512634926,2.94752021925651,0.012539705809728,0.386586984857302,-2.72563110262032
"ADAM11",2.21046197607161,-5.49957392660692,2.94575610718694,0.0125803652241081,0.386586984857302,-2.72668991925472
"ARSG",1.22088608451429,-3.14986363840904,2.93507611542077,0.0128293465853744,0.390345325536312,-2.72989850515063
"LOC100288178",0.626273618534161,1.39414653340336,3.20581683893289,0.00780907412757952,0.313250075924074,-2.73653556532734
"KIAA1841",2.32054751776164,-4.00596508319298,2.93366950399575,0.012862503493039,0.390452792382266,-2.73716611457319
"VPS33A",1.56188380487862,-2.95439971966261,2.93097710491571,0.0129262080843368,0.390452792382266,-2.74221540239629
"SPAG5",1.37053744270121,-1.65623867238564,2.99563100626368,0.0114801036098652,0.370664941199491,-2.74580382754438
"RPAP2",2.40288298336155,-4.67227735411085,2.93226695871101,0.012895649760533,0.390452792382266,-2.74752407719643
"HMGCS1",-2.37569028071793,-3.97181349039753,-2.9259039067142,0.0130471018468796,0.392681741180214,-2.74968608676455
"LOC100289288",1.0117571806349,1.77457054302227,3.19672961067472,0.00794007246211827,0.3172994558152,-2.75267527525783
"ARL17P1",1.29590745999154,-1.27259876899504,2.99530898019858,0.0114868892591686,0.370664941199491,-2.75327506387131
"VTI1A",-0.893943585278335,-1.34630510831444,-3.05300742352048,0.0103330345492347,0.355712778453199,-2.75834385057518
"LOC648740",-1.29083120863277,-3.14585040667136,-2.94012852329653,0.0127109527459739,0.388156268324374,-2.76389476809628
"HMBS",1.32272105718324,-1.21232556265353,3.00741990038602,0.0112344361495657,0.367221054375179,-2.765582985434
"PCDHA4",-1.4102221636909,-6.62692278098656,-2.95631825621746,0.012338880341299,0.384776752522757,-2.76996451452139
"OLR1",-2.37160110017513,-6.42935783938824,-2.91757093551474,0.0132481300156529,0.396454858694071,-2.77308477084676
"PCDH18",2.4373668688648,-2.77781792906315,2.90731272054389,0.0134998528239506,0.399121238383568,-2.7782911111905
"SCARNA10",1.93128496641467,-4.37433253023579,2.89766707279362,0.0137408937900697,0.400869329444015,-2.77875492952278
"REPS2",-2.33937136040779,-3.86542793881135,-2.90337498640467,0.0135977417412545,0.399800387232386,-2.78066129860328
"NRGN",2.48471117956386,-1.29700628189879,2.95046315548397,0.0124721688206024,0.38610006269661,-2.78814906254489
"ADAMTS15",-1.90141873475639,-2.82016887449499,-2.9294770050206,0.012961838371214,0.390584434861425,-2.78848227028565
"HGFAC",0.997056128931034,-6.43976578618272,2.96012454935193,0.0122529966995124,0.383514207557398,-2.78913302315273
"ZSCAN23",-1.14484794279655,-6.38022679977716,-2.95617147250055,0.0123422043347183,0.384776752522757,-2.79592208284362
"DHRS11",2.15565118259408,-3.79891855176624,2.88749619216128,0.0139997085216604,0.404513426867514,-2.79775686016576
"ACSL4",-0.75682595686224,0.401752295806611,-3.14640372735699,0.00870678680588452,0.330247584585533,-2.79880438662969
"LOC100288137",-1.01175522682234,7.15590040758336,-3.57132418975441,0.00401315499667203,0.225591499824136,-2.79898969638223
"HAS1",-2.27064151025927,-2.68584399913636,-2.92521631464088,0.0130635737226866,0.392706063311121,-2.80113724419602
"FAM148B",-2.14804146253638,-5.35445651424847,-2.89913785750865,0.0137038640632502,0.400869329444015,-2.80563256727022
"MRP63",1.634065560624,0.160447504486794,3.07100673156543,0.00999745644844595,0.351537490349212,-2.80843683935651
"TGFA",-2.49785323636525,-5.41169168585161,-2.89427802411227,0.0138265995202047,0.401676334381287,-2.8090526154717
"BTN3A2",2.16337370328682,-2.12701010536059,2.88922202949368,0.0139554520165333,0.404482239891915,-2.81178027102143
"KIF15",2.69132969001727,-4.21414469852061,2.89626316320293,0.0137763328554202,0.400869329444015,-2.8144081422346
"WARS2",0.801494182717043,-1.34962341690796,2.99044345163016,0.0115899046369051,0.373483932071785,-2.81995255688966
"SALL2",2.31664563907041,-3.59764673041241,2.8787235841373,0.0142268398776111,0.40561254108278,-2.8209602236001
"DPYD",2.30427555549884,-2.82707005514448,2.87323949037584,0.0143706888868616,0.406965937918254,-2.82131342754983
"RAD51L1",2.03879879759762,-5.47942112210955,2.88666524001469,0.014021066887953,0.404513426867514,-2.82482584118605
"USP28",1.27943230637303,-3.35413085497567,2.86209863290081,0.0146673899361978,0.410865317097067,-2.8300890357993
"LOC390561",1.7317084100133,-3.45426840061654,2.8649685533625,0.0145903807818936,0.41054482220298,-2.83015510517366
"GCC1",-1.19766595114495,-1.30850726220678,-2.99940880772483,0.0114007979754755,0.370664941199491,-2.83106307928587
"LASS5",-1.12089654336415,-1.58870772924205,-2.97235802585661,0.0119809932939529,0.37994966235568,-2.83112739890671
"ADPRH",-2.61110950033103,-4.37867423975346,-2.88051045157573,0.0141802803793004,0.40561254108278,-2.83127239378557
"HIST2H2AC",1.23170160360842,-0.284231567695907,3.04071236852355,0.0105687438926125,0.359298757209286,-2.83717151331815
"LOC730268",-1.86566229547688,-6.57779174137548,-2.88695959623988,0.0140134971962299,0.404513426867514,-2.83880085687646
"SVIP",1.92788324595891,-3.77630422659457,2.85541685975751,0.0148482538081098,0.412705733063326,-2.8424204312863
"LRCH1",1.53243444458904,-2.0236907145734,2.91108021303693,0.0134068539748232,0.39760563567807,-2.84267466411278
"JRKL",-2.41441122938766,-4.45660731116369,-2.87134570319747,0.0144206990057001,0.407102830103284,-2.84296405759472
"ZBTB43",-1.51162059049466,-2.30989862207912,-2.92370563113697,0.0130998364252181,0.393324549720532,-2.84788028090192
"PIK3C2A",1.30832732166113,-1.73775708801019,2.94300035932976,0.0126441437351118,0.386586984857302,-2.84820011023119
"PPP1R14A",-2.28799235208114,-3.37070740531593,-2.88174443726058,0.014148215663715,0.40561254108278,-2.84866752572285
"ENOSF1",2.36078971929988,1.34421781100437,3.10381464195928,0.00941371226372041,0.337085657434654,-2.84934708120195
"LOC100286917",2.01036916110067,-2.84916532585221,2.85900555029595,0.014750840149209,0.411366310768431,-2.85050637288011
"COPS5",1.09356749563816,-2.29694171966774,2.91646194413135,0.0132751158382207,0.396658181558562,-2.85052536253374
"CHRNE",0.662285696447269,1.97538104878682,3.17212555241417,0.00830600766493485,0.326142585405693,-2.85921233309453
"UHMK1",0.736087329993358,-1.21326920196003,2.98414068204877,0.0117247265994564,0.374937016039506,-2.85962978325391
"PAXIP1",0.69458796490442,-0.0290689141518821,3.04751840837615,0.0104376055752508,0.357390097407329,-2.86147873808134
"AGER",-0.94328291230655,-1.34405692748811,-2.97563769053188,0.0119091044663748,0.37994966235568,-2.86212857768296
"FASTKD3",1.74801853678677,-5.64161841592796,2.87078346603072,0.0144355795924303,0.407102830103284,-2.86518841119199
"FLJ46836",-2.50922462745058,-5.65285061774585,-2.86068091351185,0.0147055810042734,0.410865317097067,-2.8652183154286
"KCTD8",-3.27627748416837,-5.26664133722868,-2.87676503991457,0.0142780475814921,0.405855930743297,-2.86697466177477
"LOC100287304",-0.623231920920412,1.84899437079421,-3.17083892754154,0.00832560546685987,0.326142585405693,-2.86794762328813
"LARP2",-1.49832459184764,-3.06292610147054,-2.86125297016755,0.0146901588295106,0.410865317097067,-2.86823685687377
"CLCF1",-2.44025779404305,-1.86238411979116,-2.9303161140001,0.0129418958346162,0.390452792382266,-2.86945224543978
"ESR2",2.1268942574264,-5.12421609110098,2.85234226672216,0.0149322212917167,0.413587187464612,-2.87006547165431
"FOXRED1",1.3173387615394,-3.0878859726423,2.85776735676951,0.0147843783969022,0.411843500876371,-2.87054186160388
"PCLO",2.53058716780681,-5.23573100020204,2.86189594719617,0.0146728439091138,0.410865317097067,-2.87080580989388
"PIF1",1.59393870388343,-3.31432254449042,2.84565286446064,0.0151165445600652,0.415333393405728,-2.87202461648564
"NOXO1",-0.904924224531995,0.712716830217109,-3.11848233257271,0.00916394653623248,0.333608416348237,-2.87780957053273
"PORCN",-1.34032596120176,-3.32125473304209,-2.84415404523602,0.0151581530440047,0.415333393405728,-2.87841497062475
"TENC1",0.664649208811052,1.38435752393633,3.12944880200071,0.00898157530878654,0.332991542713482,-2.88151382494855
"DUSP28",0.709027237941892,-0.949030788462948,2.99534136681658,0.0114862066351378,0.370664941199491,-2.88231483973215
"LCORL",2.30396581728185,0.9149484663353,3.06619863525364,0.0100860115869546,0.352672798461002,-2.88231801386321
"PEX11A",2.40726185555173,-5.98914355903641,2.85235444779576,0.0149318876951315,0.413587187464612,-2.88273164718892
"LOC100286880",1.6351171220065,-0.823311966371443,2.93193772086613,0.0129034429722448,0.390452792382266,-2.88411323812468
"DERL1",-1.26446727099206,-1.93888504600747,-2.90103144808073,0.0136563358776262,0.400442101506394,-2.88667312679121
"FEM1B",-1.09961297481254,-0.400388977629099,-3.03711670123627,0.0106386913154611,0.359605723204128,-2.88813817510407
"TSHZ1",1.94735191834559,-1.37476892743163,2.9051927676289,0.0135524655029583,0.399548277707722,-2.89064779560677
"C15orf34",-0.818190260221326,-0.922388773535974,-3.00296314166323,0.0113266846516246,0.369664500929198,-2.89241361697945
"LGALS9",-1.50304141288334,-4.98700507208983,-2.87219459941241,0.0143982604177532,0.406965937918254,-2.89441437544325
"AKAP6",-2.43919659297307,-5.84554466186486,-2.8420747299386,0.0152160651904361,0.416010872834703,-2.896497448004
"NBR2",-0.966782113607925,-3.25006939688813,-2.82991708283306,0.0155591028953202,0.420800721346897,-2.89716356350881
"PHF19",1.34427648277036,-0.917293959641991,2.96659363632453,0.0121083999908458,0.381848674428296,-2.89802408436099
"CCDC43",-0.887677814839783,-1.34386004975443,-2.97325474500944,0.0119612945784588,0.37994966235568,-2.90027018107294
"CCDC132",-2.47356380104594,-4.64323511800589,-2.83229911736266,0.0154912919769237,0.42023130441607,-2.9081864504128
"FBXL14",-1.28142672914617,-1.24633692547061,-2.95043952509185,0.0124727096603848,0.38610006269661,-2.9094598076851
"TRIMP1",1.1913331738884,1.39054592209467,3.0561522190589,0.0102735978725297,0.355712778453199,-2.90991208428877
"ARRB1",1.09162370172526,-2.58879274931745,2.83656216430324,0.015370665240011,0.418336892270362,-2.91134004357786
"ITGA9",1.49954237598333,-3.47860221414798,2.82267279947603,0.0157671477225965,0.422568341623866,-2.9130155040214
"CHAF1A",0.985424928867359,-0.10683516068817,3.03042880255999,0.0107700306675542,0.361163118342622,-2.91377419125743
