,V1,V2
44300,DB13638,DB00800
44301,DB13638,DB00851
44302,DB13638,DB00853
44303,DB13638,DB00909
44304,DB13638,DB00915
44305,DB13638,DB00995
44306,DB13638,DB01011
44307,DB13638,DB01036
44308,DB01050,DB13638
44309,DB13638,DB01105
44310,DB13638,DB01137
44311,DB13638,DB01148
44312,DB13638,DB01169
44313,DB13638,DB01183
44314,DB13638,DB01215
44315,DB13638,DB01261
44316,DB13638,DB01267
44317,DB13638,DB01367
44318,DB13638,DB01427
44319,DB13638,DB04574
44320,DB13638,DB04896
44321,DB13638,DB05541
44322,DB13638,DB06335
44323,DB13638,DB06695
44324,DB06736,DB13638
44325,DB13638,DB06824
44326,DB13638,DB08877
44327,DB13638,DB08910
44328,DB13638,DB08911
44329,DB13638,DB09071
44330,DB13638,DB09075
44331,DB13638,DB09091
44332,DB13638,DB09104
44333,DB13638,DB09135
44334,DB13638,DB09185
44335,DB13638,DB09395
44336,DB13638,DB09418
44337,DB13638,DB09502
44338,DB13638,DB11587
44339,DB11817,DB13638
44340,DB13638,DB13943
44341,DB13952,DB13638
44342,DB13638,DB00458
44343,DB13638,DB00454
44344,DB13638,DB00813
44345,DB13638,DB09095
44346,DB13638,DB06696
44347,DB13638,DB00314
44348,DB00564,DB13638
44349,DB13638,DB00552
44350,DB13638,DB01418
44351,DB13638,DB13275
44352,DB13638,DB14055
44353,DB13638,DB06543
44354,DB13638,DB06605
44355,DB13638,DB08814
44356,DB13638,DB09125
44357,DB13638,DB12289
44358,DB13638,DB12598
44359,DB13638,DB14094
44360,DB13663,DB00184
44361,DB13663,DB01116
44362,DB00742,DB13663
44363,DB13663,DB01079
44364,DB13663,DB01593
44365,DB09104,DB13663
44366,DB01261,DB13663
44367,DB06335,DB13663
44368,DB13663,DB09022
44369,DB13663,DB09200
44370,DB01050,DB13663
44371,DB01183,DB13663
44372,DB13663,DB00158
44373,DB00182,DB13663
44374,DB00213,DB13663
44375,DB00296,DB13663
44376,DB00312,DB13663
44377,DB00314,DB13663
44378,DB00319,DB13663
44379,DB00323,DB13663
44380,DB00341,DB13663
44381,DB00415,DB13663
44382,DB00418,DB13663
44383,DB00437,DB13663
44384,DB00458,DB13663
44385,DB00501,DB13663
44386,DB00552,DB13663
44387,DB00564,DB13663
44388,DB00598,DB13663
44389,DB00608,DB13663
44390,DB00624,DB13663
44391,DB00749,DB13663
44392,DB00775,DB13663
44393,DB00780,DB13663
44394,DB00790,DB13663
44395,DB00800,DB13663
44396,DB00851,DB13663
44397,DB00853,DB13663
44398,DB00909,DB13663
44399,DB00915,DB13663
44400,DB00995,DB13663
44401,DB01011,DB13663
44402,DB01036,DB13663
44403,DB01105,DB13663
44404,DB01137,DB13663
44405,DB01148,DB13663
44406,DB01169,DB13663
44407,DB01215,DB13663
44408,DB01267,DB13663
44409,DB01367,DB13663
44410,DB01427,DB13663
44411,DB04574,DB13663
44412,DB04896,DB13663
44413,DB05541,DB13663
44414,DB06695,DB13663
44415,DB06736,DB13663
44416,DB06824,DB13663
44417,DB08877,DB13663
44418,DB08910,DB13663
44419,DB08911,DB13663
44420,DB09071,DB13663
44421,DB09075,DB13663
44422,DB09091,DB13663
44423,DB09135,DB13663
44424,DB09185,DB13663
44425,DB09395,DB13663
44426,DB09418,DB13663
44427,DB09502,DB13663
44428,DB11587,DB13663
44429,DB11817,DB13663
44430,DB13943,DB13663
44431,DB13952,DB13663
44432,DB09095,DB13663
44433,DB13663,DB00668
44434,DB00327,DB13663
44435,DB00333,DB13663
44436,DB00454,DB13663
44437,DB13663,DB00652
44438,DB13663,DB00802
44439,DB00813,DB13663
44440,DB00921,DB13663
44441,DB00945,DB13663
44442,DB00814,DB13663
44443,DB08877,DB13725
44444,DB00501,DB13725
44445,DB00625,DB13725
44446,DB01065,DB13725
44447,DB00836,DB13725
44448,DB13725,DB06200
44449,DB08980,DB13725
44450,DB13791,DB13725
44451,DB00381,DB13725
44452,DB00909,DB13725
44453,DB05246,DB13725
44454,DB12766,DB13725
44455,DB04743,DB13725
44456,DB06152,DB13725
44457,DB07615,DB13725
44458,DB09216,DB13725
44459,DB11960,DB13725
44460,DB00204,DB13725
44461,DB08807,DB13725
44462,DB13757,DB13725
44463,DB00598,DB13725
44464,DB13467,DB13725
44465,DB00241,DB13725
44466,DB00418,DB13725
44467,DB00312,DB13725
44468,DB13725,DB13590
44469,DB00777,DB13725
44470,DB09104,DB13725
44471,DB00199,DB13725
44472,DB00333,DB13725
44473,DB00608,DB13725
44474,DB00985,DB13725
44475,DB01137,DB13725
44476,DB00458,DB13725
44477,DB15982,DB13725
44478,DB00802,DB13725
44479,DB00813,DB13725
44480,DB00843,DB13725
44481,DB08895,DB13725
44482,DB00334,DB13725
44483,DB00341,DB13725
44484,DB00344,DB13725
44485,DB00358,DB13725
44486,DB00675,DB13725
44487,DB00915,DB13725
44488,DB00938,DB13725
44489,DB01036,DB13725
44490,DB01176,DB13725
44491,DB01238,DB13725
44492,DB01611,DB13725
44493,DB08871,DB13725
44494,DB11443,DB13725
44495,DB13725,DB11448
44496,DB13772,DB13725
44497,DB14185,DB13725
44498,DB13725,DB00862
44499,DB01254,DB13725
44500,DB08815,DB13725
44501,DB08864,DB13725
44502,DB00845,DB13725
44503,DB00215,DB13725
44504,DB01169,DB13725
44505,DB01184,DB13725
44506,DB01218,DB13725
44507,DB01267,DB13725
44508,DB08881,DB13725
44509,DB00275,DB13725
44510,DB00328,DB13725
44511,DB00461,DB13725
44512,DB00482,DB13725
44513,DB00586,DB13725
44514,DB00742,DB13725
44515,DB00749,DB13725
44516,DB00790,DB13725
44517,DB00814,DB13725
44518,DB01050,DB13725
44519,DB01395,DB13725
44520,DB01399,DB13725
44521,DB01424,DB13725
44522,DB01600,DB13725
44523,DB06736,DB13725
44524,DB07402,DB13725
44525,DB08991,DB13725
44526,DB09213,DB13725
44527,DB11466,DB13725
44528,DB13286,DB13725
44529,DB13919,DB13725
44530,DB14217,DB13725
44531,DB00244,DB13725
44532,DB00795,DB13725
44533,DB00945,DB13725
44534,DB01250,DB13725
44535,DB09212,DB13725
44536,DB11633,DB13725
44537,DB01079,DB13725
44538,DB13725,DB01593
44539,DB09125,DB13725
44540,DB09418,DB13725
44541,DB14500,DB13725
44542,DB09022,DB13725
44543,DB01261,DB13725
44544,DB06335,DB13725
44545,DB09200,DB13725
44546,DB11986,DB13725
44547,DB04855,DB13725
44548,DB00864,DB13725
44549,DB00877,DB13725
44550,DB09401,DB13725
44551,DB00327,DB13738
44552,DB00333,DB13738
44553,DB00454,DB13738
44554,DB13738,DB00652
44555,DB13738,DB00802
44556,DB00813,DB13738
44557,DB00921,DB13738
44558,DB00915,DB13738
44559,DB01036,DB13738
44560,DB01116,DB13738
44561,DB01148,DB13738
44562,DB13254,DB13738
44563,DB13738,DB13844
44564,DB00310,DB13738
44565,DB00774,DB13738
44566,DB09061,DB13738
44567,DB00358,DB13738
44568,DB00888,DB13738
44569,DB04572,DB13738
44570,DB06756,DB13738
44571,DB06774,DB13738
44572,DB13738,DB01079
44573,DB13738,DB01593
44574,DB09104,DB13738
44575,DB00182,DB13738
44576,DB13738,DB00215
44577,DB13738,DB00241
44578,DB00312,DB13738
44579,DB00323,DB13738
44580,DB00334,DB13738
44581,DB00341,DB13738
44582,DB13738,DB00344
44583,DB00418,DB13738
44584,DB00458,DB13738
44585,DB13738,DB00532
44586,DB00564,DB13738
44587,DB13738,DB00614
44588,DB00625,DB13738
44589,DB13738,DB00754
44590,DB00777,DB13738
44591,DB00780,DB13738
44592,DB00898,DB13738
44593,DB00909,DB13738
44594,DB00985,DB13738
44595,DB13738,DB00998
44596,DB13738,DB01037
44597,DB01041,DB13738
44598,DB13738,DB01065
44599,DB13738,DB01104
44600,DB01105,DB13738
44601,DB01168,DB13738
44602,DB01176,DB13738
44603,DB01215,DB13738
44604,DB01238,DB13738
44605,DB01267,DB13738
44606,DB01367,DB13738
44607,DB13738,DB01442
44608,DB13738,DB01534
44609,DB13738,DB01588
44610,DB13738,DB04872
44611,DB04896,DB13738
44612,DB13738,DB05246
44613,DB05541,DB13738
44614,DB13738,DB06579
44615,DB08059,DB13738
44616,DB13738,DB08329
44617,DB13738,DB08815
44618,DB08883,DB13738
44619,DB08910,DB13738
44620,DB13738,DB09011
44621,DB09071,DB13738
44622,DB09185,DB13738
44623,DB13738,DB11428
44624,DB13738,DB12308
44625,DB13738,DB12930
44626,DB13738,DB13256
44627,DB13738,DB13520
44628,DB13738,DB13791
44629,DB13738,DB13841
44630,DB13738,DB13984
44631,DB14185,DB13738
44632,DB13738,DB14715
44633,DB13738,DB00184
44634,DB00598,DB13738
44635,DB00668,DB13738
44636,DB13738,DB00830
44637,DB13738,DB00852
44638,DB00938,DB13738
44639,DB01064,DB13738
44640,DB13738,DB01255
44641,DB01407,DB13738
44642,DB13738,DB06152
44643,DB11587,DB13738
44644,DB12100,DB13738
44645,DB01184,DB13738
44646,DB00843,DB13738
44647,DB00199,DB13751
44648,DB00482,DB13751
44649,DB00501,DB13751
44650,DB00675,DB13751
44651,DB12070,DB13751
44652,DB00275,DB13751
44653,DB15822,DB13751
44654,DB01234,DB13751
44655,DB00301,DB13751
44656,DB00328,DB13751
44657,DB00586,DB13751
44658,DB00625,DB13751
44659,DB01138,DB13751
44660,DB05804,DB13751
44661,DB00570,DB13751
44662,DB01229,DB13751
44663,DB08877,DB13757
44664,DB00998,DB13757
44665,DB08815,DB13757
44666,DB13757,DB00344
44667,DB13757,DB12930
44668,DB04855,DB13757
44669,DB13757,DB00287
44670,DB01116,DB13757
44671,DB06268,DB13757
44672,DB12766,DB13757
44673,DB13631,DB13757
44674,DB13779,DB13757
44675,DB14094,DB13757
44676,DB00214,DB13757
44677,DB00310,DB13757
44678,DB00800,DB13757
44679,DB08931,DB13757
44680,DB00790,DB13757
44681,DB00201,DB13757
44682,DB01223,DB13757
44683,DB11919,DB13757
44684,DB13592,DB13757
44685,DB00184,DB13757
44686,DB13467,DB13757
44687,DB00244,DB13757
44688,DB00328,DB13757
44689,DB00461,DB13757
44690,DB00482,DB13757
44691,DB00586,DB13757
44692,DB00749,DB13757
44693,DB00795,DB13757
44694,DB00814,DB13757
44695,DB00945,DB13757
44696,DB01050,DB13757
44697,DB01250,DB13757
44698,DB01399,DB13757
44699,DB01424,DB13757
44700,DB01600,DB13757
44701,DB02224,DB13757
44702,DB04743,DB13757
44703,DB06736,DB13757
44704,DB07402,DB13757
44705,DB08991,DB13757
44706,DB09213,DB13757
44707,DB09216,DB13757
44708,DB11466,DB13757
44709,DB13286,DB13757
44710,DB09212,DB13757
44711,DB13757,DB00862
44712,DB12010,DB13757
44713,DB13520,DB13757
44714,DB01105,DB13757
44715,DB04896,DB13757
44716,DB13757,DB01104
44717,DB00381,DB13757
44718,DB00836,DB13757
44719,DB00909,DB13757
44720,DB05246,DB13757
44721,DB07615,DB13757
44722,DB13757,DB08980
44723,DB13757,DB11960
44724,DB13757,DB13725
44725,DB13791,DB13757
44726,DB06152,DB13757
44727,DB00334,DB13757
44728,DB00598,DB13757
44729,DB00777,DB13757
44730,DB01267,DB13757
44731,DB00843,DB13757
44732,DB00888,DB13757
44733,DB04572,DB13757
44734,DB06756,DB13757
44735,DB06774,DB13757
44736,DB00614,DB13757
44737,DB00780,DB13757
44738,DB01037,DB13757
44739,DB01168,DB13757
44740,DB01367,DB13757
44741,DB00830,DB13757
44742,DB00241,DB13757
44743,DB00312,DB13757
44744,DB00418,DB13757
44745,DB00802,DB13757
44746,DB00813,DB13757
44747,DB08895,DB13757
44748,DB00608,DB13757
44749,DB00501,DB13757
44750,DB01079,DB13757
44751,DB11586,DB13757
44752,DB00458,DB13757
44753,DB15982,DB13757
44754,DB01218,DB13757
44755,DB00358,DB13757
44756,DB01611,DB13757
44757,DB00275,DB13757
44758,DB00742,DB13757
44759,DB00864,DB13757
44760,DB01395,DB13757
44761,DB08807,DB13757
44762,DB13919,DB13757
44763,DB14217,DB13757
44764,DB00938,DB13757
44765,DB01064,DB13757
44766,DB01407,DB13757
44767,DB11428,DB13757
44768,DB11587,DB13757
44769,DB12100,DB13757
44770,DB09125,DB13757
44771,DB14500,DB13757
44772,DB09061,DB13757
44773,DB13757,DB00215
44774,DB00333,DB13757
44775,DB08864,DB13757
44776,DB11633,DB13757
44777,DB11638,DB13757
44778,DB01590,DB13757
44779,DB00627,DB13757
44780,DB12500,DB13757
44781,DB00448,DB13757
44782,DB00570,DB13757
44783,DB00921,DB13757
44784,DB06287,DB13757
44785,DB08881,DB13757
44786,DB11837,DB13757
44787,DB01036,DB13757
44788,DB01095,DB13757
44789,DB01184,DB13757
44790,DB09053,DB13757
44791,DB12070,DB13757
44792,DB00454,DB13757
44793,DB00532,DB13757
44794,DB00675,DB13757
44795,DB13874,DB13757
44796,DB08901,DB13757
44797,DB13757,DB11093
44798,DB13757,DB11348
44799,DB13757,DB13590
44800,DB00668,DB13757
44801,DB00182,DB13757
44802,DB00852,DB13757
44803,DB01255,DB13757
44804,DB01442,DB13757
44805,DB13757,DB00451
44806,DB13757,DB01583
44807,DB13757,DB03374
44808,DB09418,DB13757
44809,DB00296,DB13757
44810,DB00323,DB13757
44811,DB01041,DB13757
44812,DB01169,DB13757
44813,DB01229,DB13757
44814,DB00703,DB13757
44815,DB01238,DB13757
44816,DB14185,DB13757
44817,DB01261,DB13757
44818,DB06335,DB13757
44819,DB09022,DB13757
44820,DB09200,DB13757
44821,DB00606,DB13757
44822,DB00774,DB13757
44823,DB13772,DB11093
44824,DB01261,DB13772
44825,DB06335,DB13772
44826,DB13772,DB09022
44827,DB13772,DB09200
44828,DB00244,DB13772
44829,DB00328,DB13772
44830,DB00482,DB13772
44831,DB00749,DB13772
44832,DB00795,DB13772
44833,DB00814,DB13772
44834,DB00945,DB13772
44835,DB01050,DB13772
44836,DB01250,DB13772
44837,DB01399,DB13772
44838,DB01600,DB13772
44839,DB13772,DB02224
44840,DB04743,DB13772
44841,DB06736,DB13772
44842,DB07402,DB13772
44843,DB08991,DB13772
44844,DB09213,DB13772
44845,DB09216,DB13772
44846,DB11466,DB13772
44847,DB13286,DB13772
44848,DB09212,DB13772
44849,DB13275,DB13772
44850,DB14055,DB13772
44851,DB01418,DB13772
44852,DB13772,DB13590
44853,DB13772,DB11348
44854,DB13772,DB00180
44855,DB13772,DB00741
44856,DB00959,DB13772
44857,DB01234,DB13772
44858,DB08970,DB13772
44859,DB09091,DB13772
44860,DB14539,DB13772
44861,DB13772,DB14541
44862,DB14545,DB13772
44863,DB13772,DB14652
44864,DB01047,DB13772
44865,DB00547,DB13772
44866,DB08971,DB13772
44867,DB09095,DB13772
44868,DB09104,DB13772
44869,DB13772,DB01593
44870,DB13772,DB04249
44871,DB13772,DB09221
44872,DB13772,DB14487
44873,DB13772,DB14533
44874,DB13772,DB06723
44875,DB13772,DB01592
44876,DB13772,DB15598
44877,DB13772,DB00199
44878,DB00333,DB13772
44879,DB00608,DB13772
44880,DB13772,DB00625
44881,DB13772,DB00836
44882,DB13772,DB00985
44883,DB01137,DB13772
44884,DB13772,DB06200
44885,DB13772,DB08980
44886,DB13772,DB13791
44887,DB13772,DB15982
44888,DB13772,DB00204
44889,DB13772,DB00215
44890,DB01169,DB13772
44891,DB13772,DB01184
44892,DB13772,DB01218
44893,DB01267,DB13772
44894,DB13772,DB04855
44895,DB13772,DB13725
44896,DB00201,DB13772
44897,DB13772,DB11919
44898,DB13772,DB13592
44899,DB13772,DB01223
44900,DB08881,DB13772
44901,DB00341,DB13772
44902,DB13772,DB00344
44903,DB13772,DB00358
44904,DB13772,DB00862
44905,DB00864,DB13772
44906,DB00909,DB13772
44907,DB00915,DB13772
44908,DB00938,DB13772
44909,DB01036,DB13772
44910,DB13772,DB01176
44911,DB01238,DB13772
44912,DB01611,DB13772
44913,DB13772,DB05246
44914,DB13772,DB08815
44915,DB08864,DB13772
44916,DB08871,DB13772
44917,DB11443,DB13772
44918,DB13772,DB11448
44919,DB12766,DB13772
44920,DB14185,DB13772
44921,DB00845,DB13772
44922,DB13772,DB00184
44923,DB00296,DB13772
44924,DB13772,DB00334
44925,DB00461,DB13772
44926,DB00586,DB13772
44927,DB13772,DB00898
44928,DB13772,DB00998
44929,DB13772,DB01037
44930,DB13772,DB01065
44931,DB01367,DB13772
44932,DB01424,DB13772
44933,DB01645,DB13772
44934,DB13772,DB02709
44935,DB04574,DB13772
44936,DB13772,DB06774
44937,DB08883,DB13772
44938,DB09071,DB13772
44939,DB13772,DB11967
44940,DB12026,DB13772
44941,DB13952,DB13772
44942,DB13772,DB00532
44943,DB13772,DB11689
44944,DB00655,DB13772
44945,DB13772,DB00675
44946,DB00851,DB13772
44947,DB01254,DB13772
44948,DB08910,DB13772
44949,DB13874,DB13772
44950,DB00458,DB13772
44951,DB13772,DB00301
44952,DB00319,DB13772
44953,DB00415,DB13772
44954,DB13772,DB08795
44955,DB13772,DB11986
44956,DB13779,DB00344
44957,DB00668,DB13779
44958,DB00777,DB13779
44959,DB13779,DB00802
44960,DB00813,DB13779
44961,DB13779,DB00830
44962,DB13779,DB00852
44963,DB00938,DB13779
44964,DB13779,DB00998
44965,DB01064,DB13779
44966,DB13779,DB01255
44967,DB01267,DB13779
44968,DB01407,DB13779
44969,DB13779,DB01442
44970,DB04855,DB13779
44971,DB13779,DB06152
44972,DB13779,DB08815
44973,DB09061,DB13779
44974,DB13779,DB11428
44975,DB11587,DB13779
44976,DB12100,DB13779
44977,DB13779,DB12930
44978,DB13779,DB13520
44979,DB00458,DB13779
44980,DB00945,DB13779
44981,DB13779,DB00287
44982,DB01116,DB13779
44983,DB06268,DB13779
44984,DB12766,DB13779
44985,DB13631,DB13779
44986,DB13779,DB13757
44987,DB13779,DB13919
44988,DB13779,DB14094
44989,DB13779,DB14217
44990,DB00214,DB13779
44991,DB00275,DB13779
44992,DB00310,DB13779
44993,DB00381,DB13779
44994,DB00598,DB13779
44995,DB00790,DB13779
44996,DB00800,DB13779
44997,DB08931,DB13779
44998,DB13779,DB00862
44999,DB12010,DB13779
45000,DB00182,DB13779
45001,DB13779,DB00614
45002,DB00780,DB13779
45003,DB13779,DB01037
45004,DB01168,DB13779
45005,DB01367,DB13779
45006,DB00244,DB13779
45007,DB00328,DB13779
45008,DB00461,DB13779
45009,DB00482,DB13779
45010,DB00586,DB13779
45011,DB00749,DB13779
45012,DB00795,DB13779
45013,DB00814,DB13779
45014,DB01050,DB13779
45015,DB01250,DB13779
45016,DB01399,DB13779
45017,DB01424,DB13779
45018,DB01600,DB13779
45019,DB02224,DB13779
45020,DB04743,DB13779
45021,DB06736,DB13779
45022,DB07402,DB13779
45023,DB08991,DB13779
45024,DB09213,DB13779
45025,DB09216,DB13779
45026,DB11466,DB13779
45027,DB13286,DB13779
45028,DB09212,DB13779
45029,DB00296,DB13779
45030,DB00323,DB13779
45031,DB00334,DB13779
45032,DB00703,DB13779
45033,DB00742,DB13779
45034,DB01041,DB13779
45035,DB01169,DB13779
45036,DB01229,DB13779
45037,DB01238,DB13779
45038,DB14185,DB13779
45039,DB00606,DB13779
45040,DB00774,DB13779
45041,DB08877,DB13791
45042,DB00921,DB13791
45043,DB01017,DB13791
45044,DB08883,DB13791
45045,DB01041,DB13791
45046,DB00501,DB13791
45047,DB00625,DB13791
45048,DB13791,DB01065
45049,DB00333,DB13791
45050,DB00898,DB13791
45051,DB13791,DB01104
45052,DB01105,DB13791
45053,DB04896,DB13791
45054,DB13791,DB13725
45055,DB13791,DB06200
45056,DB13791,DB08980
45057,DB00381,DB13791
45058,DB12766,DB13791
45059,DB00909,DB13791
45060,DB13791,DB05246
45061,DB04743,DB13791
45062,DB13791,DB06152
45063,DB13791,DB07615
45064,DB09216,DB13791
45065,DB13791,DB11960
45066,DB00204,DB13791
45067,DB04855,DB13791
45068,DB00836,DB13791
45069,DB13791,DB08807
45070,DB13791,DB13757
45071,DB00598,DB13791
45072,DB13467,DB13791
45073,DB00777,DB13791
45074,DB01148,DB13791
45075,DB13254,DB13791
45076,DB13738,DB13791
45077,DB13844,DB13791
45078,DB13791,DB00998
45079,DB01168,DB13791
45080,DB01367,DB13791
45081,DB00182,DB13791
45082,DB13791,DB00852
45083,DB13791,DB01255
45084,DB13791,DB01442
45085,DB00199,DB13791
45086,DB00312,DB13791
45087,DB13791,DB13590
45088,DB09104,DB13791
45089,DB01169,DB13791
45090,DB01184,DB13791
45091,DB13791,DB01218
45092,DB08881,DB13791
45093,DB13791,DB00215
45094,DB01267,DB13791
45095,DB00608,DB13791
45096,DB01137,DB13791
45097,DB13791,DB15982
45098,DB00358,DB13791
45099,DB00675,DB13791
45100,DB00915,DB13791
45101,DB00938,DB13791
45102,DB01036,DB13791
45103,DB01611,DB13791
45104,DB08871,DB13791
45105,DB11443,DB13791
45106,DB13791,DB11448
45107,DB13772,DB13791
45108,DB13791,DB00862
45109,DB01254,DB13791
45110,DB08864,DB13791
45111,DB00845,DB13791
45112,DB08895,DB13791
45113,DB13791,DB00241
45114,DB00323,DB13791
45115,DB00327,DB13791
45116,DB00341,DB13791
45117,DB00418,DB13791
45118,DB13791,DB00532
45119,DB13791,DB00614
45120,DB13791,DB00652
45121,DB13791,DB00754
45122,DB00843,DB13791
45123,DB00985,DB13791
45124,DB01176,DB13791
45125,DB13791,DB01534
45126,DB05541,DB13791
45127,DB08059,DB13791
45128,DB13791,DB08329
45129,DB08910,DB13791
45130,DB13791,DB09011
45131,DB09071,DB13791
45132,DB13791,DB11428
45133,DB13791,DB12308
45134,DB13791,DB13984
45135,DB13791,DB14715
45136,DB13791,DB00802
45137,DB00813,DB13791
45138,DB00454,DB13791
45139,DB00275,DB13791
45140,DB00328,DB13791
45141,DB00461,DB13791
45142,DB00482,DB13791
45143,DB00586,DB13791
45144,DB00742,DB13791
45145,DB00749,DB13791
45146,DB00790,DB13791
45147,DB00814,DB13791
45148,DB01050,DB13791
45149,DB01395,DB13791
45150,DB01399,DB13791
45151,DB01424,DB13791
45152,DB01600,DB13791
45153,DB06736,DB13791
45154,DB07402,DB13791
45155,DB08991,DB13791
45156,DB09213,DB13791
45157,DB11466,DB13791
45158,DB13286,DB13791
45159,DB13919,DB13791
45160,DB14217,DB13791
45161,DB00244,DB13791
45162,DB00795,DB13791
45163,DB00945,DB13791
45164,DB01250,DB13791
45165,DB09212,DB13791
45166,DB11633,DB13791
45167,DB00334,DB13791
45168,DB13791,DB00344
45169,DB00458,DB13791
45170,DB00564,DB13791
45171,DB00780,DB13791
45172,DB13791,DB01037
45173,DB01215,DB13791
45174,DB01238,DB13791
45175,DB13791,DB01588
45176,DB04872,DB13791
45177,DB13791,DB06579
45178,DB13791,DB08815
45179,DB09185,DB13791
45180,DB13791,DB12930
